Label,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,hand_angle,left_hip_angle,right_hip_angle,neck_angle_uk,left_wrist_angle_bk,right_wrist_angle_bk,Id
4,174.38360750276078,157.11696478467033,188.35758049458698,179.77069580998273,288.0423361482119,284.2645122980799,33.1020482411489,61.360184931837054,63.387423177177624,19.63846463222704,127.02151605803337,121.79898415606141,985e17c2cd637b62cd1c889790317769.jpg
0,95.18198197629987,256.36196125306185,122.08186257965113,119.6210977847349,187.35538297463276,173.87274065243193,209.09651143450535,30.390875892746706,324.7333659908671,316.92264898891256,32.0432365543066,331.1132760387688,508fb90cd7300fdbe680f130784d077e.jpg
1,173.4889221831713,150.5550938653617,23.417233323473905,29.604503993485018,67.240240197746,27.077605086102416,78.34568134300854,286.3842583671078,329.49025244155746,317.8003221522466,152.24003048445462,356.1486066554864,e63c8248b114aea1867aef707ed447d2.jpg
2,237.07528858319353,7.6220357710525235,14.250032697803595,77.00969278156263,211.1913776141425,207.57456395969436,95.56577415025306,140.11731484997264,142.24361369921422,356.5544137131546,317.5510950890009,169.4170727826046,5539544b9b86c1f1dedf20c7fc60d08a.jpg
1,306.19710223969884,327.8580901729982,26.921237047367768,180.24175290926811,119.10473162741869,85.76360520094116,225.34003030776296,284.47029410006587,186.0263054073049,325.16964157656986,254.35657744862485,119.20617988174546,e8902bbbf53c8d148d5d77a91ce1db30.jpg
4,210.71146248415224,207.42210431604036,354.46132004368826,5.260105102914593,194.19689614388278,188.38139802136493,5.979712354959449,347.9234876187052,351.3314074941279,259.7101602829896,86.502352892632,97.88161767227275,c77470e9cffb062372a8f6cc564c78f5.jpg
5,183.48396619908195,180.03998309156492,287.34141880862217,69.06979548018842,89.41833694249463,91.96095488473294,33.585240027527206,236.4372562189076,225.33392014074076,330.03386343469924,260.4529764713483,231.4621092666418,16bdd744fad61bd945ba3e67e930c482.jpg
0,195.20865953666356,172.51222192425493,180.58373710750868,183.6347303141653,162.19912470392336,166.15867621692385,11.261277781645203,291.09897546703513,286.83869498779325,138.50353164478446,279.19751857153585,280.1402260282522,411dfc752343b9a1118b8bf481d8f28c.jpg
5,169.41057841690764,178.49327619935158,279.35915677954335,85.20760752677116,185.7653928273925,183.58696524430454,2.5215025848982235,195.06183354266963,194.89983613662102,213.6035616337143,241.5784071199787,242.41471232966143,4929c9b833c8a5a78c2e3bfc825f527b.jpg
0,126.53651851964891,118.8515318685759,79.99284590513759,284.74869946412446,188.511028862705,185.81396227889132,5.267870728997792,26.198230669572787,31.08009298034653,201.5139061957519,355.13182783379045,354.6912996452271,00c8dbeddc43197f34ac62f103e1fb7e.jpg
0,159.7049690393794,182.8379455483377,175.97376773856678,78.83640412123543,181.63154027142062,257.1081680034845,218.978496978447,136.45248773691753,252.89008649461158,256.90130635058836,140.03620451262938,351.02524583780746,4bc110060fe631b665e26589b7ef5879.jpg
0,178.21008939175394,160.92490150755444,332.6501242199301,169.33021719550334,194.89018236732713,246.28381054863286,122.42106476250694,235.85641334806226,111.5014343240479,35.36246188706905,333.4948189991599,155.44254751559063,884f6dd84730ddca79f63fb048bf86c4.jpg
1,186.05516897084584,128.164571023094,314.7982641227939,357.06443048075465,49.65401675763085,17.982785371566397,329.27102937330886,151.0358671747883,257.02914189735566,3.0751394359052244,197.64529573403087,115.6402601544608,6ac9179ce3477ddad7b76f73d94a97fc.jpg
4,115.73358821466232,328.3001314298153,9.083111237620296,149.83895623128413,86.76282320786194,74.23418268758192,79.89902493737682,297.94494666475254,307.38746379286744,49.495104896031236,244.39934364221534,243.01228074509868,96c7f43047b231998c4c052449eb8b7f.jpg
0,168.3134502212475,191.86147143217218,73.85295797423545,95.39118073464908,166.51138745070315,154.51859301591608,154.63079316104432,166.71582062195512,293.66550905058443,328.17845113130227,104.26216917991526,321.57403393720614,a5c6745a1b9416495d9b54c4eccbf908.jpg
5,166.13897243697886,116.10105830691361,161.66109286312923,121.63994858079408,162.79077342215675,283.28597657421005,267.7005340078956,234.77880609037535,248.90275182716186,247.92471220042722,221.7358365131568,348.48343758377166,5392d6c2e02ed333d7ed260720ae680e.jpg
2,224.3908324939619,230.8099229899628,296.99464214013,59.6541097324325,50.92082598337223,54.864751085636925,354.3304925977365,353.656735435284,350.8793469225692,118.95623296040156,351.8858806703556,344.91968310701685,35e6aa0542d4f35b822d347213671e4b.jpg
1,202.10092103805653,183.2907227306591,345.9833247620207,23.734301920578243,21.486530928235524,28.714371249414576,42.95129292332625,235.57814444965013,247.773228055108,326.6674298694595,278.73443951240193,251.84528619218258,dca0a396dc961f15fc749712dcd00949.jpg
5,147.73366726282998,181.75514183805342,192.8579221199578,120.15951009832479,265.4074933648035,183.41523151865218,270.5148976979046,213.95810903432337,225.20058605693464,276.47503153505085,267.78704236606904,258.5106641122807,9c465c153298f2e49678629984984587.jpg
2,175.0778264408122,161.00816290972833,90.2918973702366,261.5910882673993,263.33057120125085,267.77579637168697,57.02857022214819,85.5550443009998,53.51537076125216,94.96974072811025,83.84324590394829,51.432128905438574,7a68b00a69db9a2f9846815727a6b200.jpg
4,169.12097418179212,164.47785253235784,186.81754572264705,171.81847885864894,259.4747024188406,262.3237303759887,8.847678420524604,73.69385957724229,73.63700040830747,24.760109211004508,117.49801263767498,121.25426954773579,ea53be896bcfc4f518cb655e2964874a.jpg
0,163.08337897922593,184.19332127113404,75.4740609389443,177.90252516137306,156.1592971620997,189.40387702648138,247.0617543014732,76.12828093131586,175.70823951289827,302.936219192909,20.326307685494843,180.43976160182885,b58eea53de20ef2923ed99ff1558ba80.jpg
4,77.54326241574788,79.14440683859777,355.628453331316,8.880659150520216,183.50353164478446,181.12147071473112,355.64013923533304,177.50155436046973,177.70938995736148,79.56252464888182,138.93815402281484,136.63075607450142,c3abad3a58437b379c188d70f5d6c312.jpg
1,205.1198220427077,147.59721799507952,252.55374801178368,220.23058281617176,153.2684542442286,173.33812238625103,188.2303822138155,342.86931557851693,7.505054393986861,51.00455395567644,25.227328278740085,345.95632083300256,9ab93fcbc0fe2a514a8dae9c5e43322b.jpg
4,21.161259816828284,71.85227923008121,29.907422079383483,349.1215692072918,161.5332334491183,248.01006666639327,33.75779136842726,3.0753260780520497,324.41711120675404,248.90590988219245,315.59942772932055,306.8671287974669,76c1a879e77fbeb0f6b14781863d137a.jpg
4,144.63753811293097,155.45288050471663,12.567442753540648,347.2794431936411,171.63606441485592,189.53258925584032,296.5135840635791,153.42864773645087,150.8333959353324,86.46770541610911,118.63566536914396,127.93226031930269,abd3a85bd0be65f092de76ead224494f.jpg
3,189.0432166699627,193.53366180120543,59.17483485641935,324.90925891375684,270.11409698727516,200.6236615448984,26.08141792953938,109.03163143753119,140.08045228286886,338.9816501602437,75.82402967923582,40.46769453793031,69b68710b32ee8aa81a147a3e9b59c8f.jpg
0,167.13443458927492,190.67586432893353,72.55869625300545,115.20192669222494,175.33200622154135,170.45869096866303,181.60083120005743,169.21767131967295,304.45063294582155,291.4102755769842,118.64377627856406,328.8211433164958,7d181b5a75521502156ac565a4c82cec.jpg
0,174.32354915852966,184.94586381048768,171.74433181681565,73.89868372607941,109.88116409150517,175.86668830960764,190.6315599688626,308.5829424838463,205.39650030891812,290.140670759773,269.74884547987665,261.51728506247014,035a76fc3af156570fbfa2d4ccfecc34.jpg
2,204.3028684776856,155.54664111673227,49.54668845683113,53.97219001907437,268.305454668,93.4549149737195,92.91950918524552,27.627273953576008,333.89395213880624,359.20094749079124,318.64965563730203,35.700291133715126,3613a0e0616727c70ae007e79eeaef77.jpg
1,171.25924895538995,0.0,72.91102829341988,129.96330575774184,188.35688121519627,46.73887215790021,188.65188781742384,69.0552008907921,333.3196077014001,344.4770565654389,10.28632213073929,281.7330461026126,1609c73639937eef66b7bd9290e1c0eb.jpg
0,174.28419768172438,186.0507580276173,100.12552092212144,103.14855245081105,169.0341508733839,103.32846425059363,188.10643898559215,124.60190368649891,268.064445398599,328.1578420800573,80.56870298429232,264.4005163565199,df6a0e6cd02c60eba8f8fe110dc2c7f0.jpg
4,167.75073963943677,181.1896467641406,8.975977957843076,24.590579809945503,178.3004981926564,187.99017066642125,63.696933505372016,178.96363070177702,182.0703870100609,293.45686630118314,133.00826351607952,256.07887054038787,49f1d15c7afb82256696f5a39faf413a.jpg
1,264.8997571909517,242.32148366626552,224.43302393105773,140.1769132148152,178.62939999598063,167.91146683513932,13.698537115656727,350.73058765053696,354.44131030004496,97.7651660184253,350.1122533540938,352.8598327671373,59cb8a0dae90305f4404a7b6380358c3.jpg
0,163.77417877237826,194.75432664989154,70.6764877301731,114.07549825507884,186.54629078329404,180.0,175.30784891623503,182.4074138443401,296.565051177078,301.10880882854514,135.34724289708578,327.1313210666325,710786412b117d852a875b46d8ce1199.jpg
2,183.31389574284432,185.75727944170222,306.2254397523034,53.8789908435205,171.45295345892382,167.1746075833109,358.58784985936643,348.54532930748445,348.6577538299687,110.47227951974192,64.5417213259048,60.52617891386865,bc306b745552ab805bc49800b1007667.jpg
4,279.48173431773165,284.5484614819993,353.7280201844996,2.894555860723713,182.33739561871778,180.7238190597324,345.19328274296714,190.9049754829185,193.94629598984528,100.05204829030978,229.31865553868863,227.236846862677,062062e61f324f9fe714fdf426edaa66.jpg
1,199.81554387084782,195.25511870305778,173.6559240578034,178.56877614998842,169.91940201245768,187.56500530047816,4.073010448052213,88.54597733389761,235.59605274056184,339.22774531795415,75.14161611580903,236.3714477982924,54372fa0304c887768706ead08080f91.jpg
0,164.9315118405078,225.8874712152298,60.196573989597844,185.24542193406555,173.61440748743294,95.20488625011058,235.10503636503796,78.16988667383197,208.13418449493543,327.02527960963533,8.147156360849415,154.54418180684954,2821803441b810f6562538834d8e7ca1.jpg
4,185.58601267072436,189.24874392927626,284.76288546516935,66.47530550096371,179.5790851323356,179.20183062503256,341.0762152303951,177.97579595554973,176.34520290945184,174.86024262100938,233.83064879895392,233.77306047202535,b6d47c1ecc6827f6a4bedb3c4aa84050.jpg
5,172.9859080372513,200.1030533785834,114.92572045739766,168.85670268472407,162.34873386119585,87.2494568308107,256.29836070301815,147.54135252946313,156.18057832808555,328.12029638594686,107.66316408575162,110.58732465312322,8bfdf1780bf4e3539717ed2862aaf92c.jpg
3,189.20956599739753,181.8385694326524,108.450333243541,103.55477766208813,174.83086617691637,186.045139615061,172.55889785834083,167.03280068039982,193.17961968007018,32.541852182075196,113.38687591593512,244.9237764437239,eb1ca1e0540da9e3c58735a2ca58c885.jpg
5,185.99431012676953,182.23881832573625,296.69046583835933,59.993363155786135,186.50154843890914,189.74549508942906,17.589802869648107,182.46995916150533,176.82555752237602,305.5376777919744,242.32930114338734,236.74493012296654,bf85acd7b444734c674f0ebef2f7131f.jpg
4,153.02420847267894,237.11906584921206,29.66529334907206,33.66861947887416,345.6492208381303,16.17764478384349,86.40892887603158,75.17323722094451,286.2377781995449,310.3457636816376,86.66447626314596,259.6122149123493,56b01e29a720dbe8ad68bffe5ad2ac1b.jpg
2,175.99205622308642,189.60498835738986,335.30827553186447,15.435230584666927,158.51414236379685,158.87716663806643,354.21760767763595,352.77392489681824,351.48168813451355,10.26360953813262,86.1584903593398,72.09081673194817,670b2fde8411fbebe4f9f57670e0beb6.jpg
4,98.21238441273643,83.24580589369663,14.598418205607516,346.12655902870694,187.49386820294202,182.39768376580756,311.13453883014824,163.62468781585025,159.68717372979262,114.05392319588033,130.8813067840275,113.11755725571433,c6359a1c694139a81688ad13b5867667.jpg
1,235.73266455665578,152.94639200148848,61.85348299583896,346.3674307792911,297.9413060623125,297.3222200421365,41.54025062945406,38.63799401649264,60.58193352535635,319.89329543723005,22.40983737149326,72.43091643255134,b365a3c1cc4b649482dce8f1b7038686.jpg
0,187.12701823569546,184.9799341195144,347.1528856793971,37.05861650707186,106.75622005348062,217.33281534116608,51.18451599757475,276.18861596324166,167.90417470926405,334.60707744385707,357.2247943647396,294.1467364935084,efb4a3aeb2089a6cccbc9f8bf1987a1f.jpg
2,213.55175571374494,188.88065915052024,176.36704926051178,169.11447294534128,166.6268204943318,141.31227209595713,59.981632572390915,47.290610042638534,16.210025439093073,47.29061004263852,26.13641244437588,3.1318400622034126,c3e43b4c484ee2a74aebc954a6f2b605.jpg
3,282.94169511993374,274.3987053549955,191.63400301109692,163.3007557660064,180.11338200143058,181.7172769007664,0.9198073425350083,167.1527318369334,166.6407273977991,56.30993247402022,154.89875177377996,157.68353028553017,bb4f70ab8aedb6e3483adc483d005e41.jpg
1,174.72473624252166,235.3147988361339,311.1849824753148,324.4033152468962,64.58071166109713,11.49484043438308,274.1148142387745,167.03493844094805,260.4416121297289,62.78050836013417,210.09174198774468,143.8309332044184,99f058035ab865f717691b3f7d508481.jpg
4,233.26643209355416,180.48195669863085,49.73048121626929,65.81753150988017,288.091693142224,78.97922906270942,102.31626027574389,41.196554053502915,344.156917882313,352.09135164181413,345.9637565320735,1.3237719969801522,b8385b6c5405ac7bd81b04f7dadbc34f.jpg
4,256.1867308871005,241.92374079748936,342.596632189185,15.87406656052614,135.4123419935679,131.89563974800257,353.8226464731988,227.632196223081,229.1999268084305,78.24136549040759,266.15345610275864,271.84148876005105,e865195849ab11cc41922941d1615223.jpg
4,172.83748771008837,178.66534663599091,349.8276439503084,12.130188020387646,175.98582430458896,183.52561519717446,17.6545052340912,184.86293996696463,183.8467349999219,273.8353190971333,227.12109639666144,249.21734114528604,d9a78407e765bc799901c19319a17c69.jpg
1,300.06858282186244,62.65048968495652,30.447183783976776,28.687820928910718,325.9047670970532,35.72721959326812,79.70916381456966,47.2755945512923,313.1153235469061,312.77124132351145,145.9594361041756,212.50199095094234,b848bfe98cbf44705e12a342f826280c.jpg
5,188.84021666356065,187.00167981963216,302.31527569116616,55.084806547583696,279.61832858980597,282.2127229630562,359.16539803881943,236.81337279115542,232.6834619237256,45.19422223746983,355.9984095918076,354.83808471297573,41b73cc70e5731df734a6a4ad3462afe.jpg
4,172.44801377016645,194.830083625149,160.51049121389536,92.95237905286174,176.50772979788073,175.65330350783964,213.2538296377565,165.6094129090444,217.17959004078335,309.9138432552126,156.3078401218297,255.98263673020466,b7519886f13b982e925097d033d6b9a7.jpg
4,155.90306673675053,140.4685605573702,328.3245312618908,40.2546728644102,340.31364101483217,341.77026883801824,15.31963698697318,201.59828026654134,198.2693781163554,17.056833894723468,310.7352809474444,330.28944511809567,3791181d4a9f73e1c2546a7e3ed76b1c.jpg
1,286.8043161490575,49.37253094863311,53.29127149169106,54.8181920386475,345.0155680051501,339.79988531653436,119.28095799831614,15.939273248722069,43.85719422459771,239.61881172827503,116.05349531049094,109.64046902134747,dc7e542b60e46ce01e3268f37a0297c9.jpg
4,145.14163245041317,221.96522217660737,64.957947586368,24.770336428466457,173.99576153954166,181.3867777991741,103.13981418843053,157.02434913754934,192.56382957490788,323.0435347420797,111.44441661278121,225.97279562302185,e349a8c1f09c90b55f957c80aa169c71.jpg
3,289.476575498932,273.09405805891714,200.66875808306494,170.93161865460226,171.73862952918878,161.62294517507084,12.68669525059828,161.19602717627407,175.0487069021872,102.26477372789242,145.58573614472672,154.74077117600422,a66184448b18ac969a93dc45ef09b47b.jpg
1,183.1157576616402,177.34194547031586,16.592619935227575,15.352609175654997,335.4179421854893,24.017112689078562,60.79761811349138,76.34271469116649,284.3281059015843,312.9402802166944,79.90920207317978,274.40247431825236,bbeb2dcda86d1af10578155faeb6af04.jpg
4,181.75159855974385,178.55895561303205,3.978193422867158,354.5962086397503,175.91393777871411,171.97217645539712,343.07248693585296,147.15803001696116,146.17436152439456,95.66350140563058,344.32059064197495,10.002127321429711,b5976a3fcda38d0f2761e2e20dbbfabf.jpg
3,176.49946884116568,174.4086676936186,280.08983975715967,76.59382026635843,177.2255577817087,179.9440520750708,10.601713136090726,57.13524172737169,53.195419648982174,263.30873556744774,117.23462529381588,117.39067975076811,e51348ef0d92f9c511340151f8d16204.jpg
0,171.27390803663025,197.82202703367358,106.46605286335648,92.8495793195745,177.72321493162622,174.9461049939096,172.54516796094643,174.28741918563472,97.82051884209643,325.1430490398104,138.98372440533961,137.0500518865121,c001612e336760d70e1b8f7b98113581.jpg
2,242.5170550255559,186.8090501796134,194.93303739643062,135.09597274024622,154.41626064717005,93.6711407249589,72.51200262385146,338.22638375886726,339.9792475717907,34.13306730262373,309.65282328555327,342.2230486055569,5beb9fca8b946dddf40d4911172ba07a.jpg
4,151.2788740978138,142.40317858439306,331.5703183238862,35.86937844943099,251.99339083090308,268.159370213931,23.0325420277936,150.30400247020728,146.69092049520825,304.16214827383277,232.4672900708237,231.58210479333974,3c5673fe5c4a407b395213f2d4d9aafe.jpg
4,164.4850602567362,166.46868293770467,57.26993590844054,296.4118483908566,181.93927495445968,181.08497343922406,356.84431118367723,178.32221512434268,174.9084615574076,97.14751616298697,118.01391804976441,111.71962017898304,fb2aa5e54aafe36cd5780831d17e39e0.jpg
2,178.49836023697475,161.932907738532,29.528841403805707,22.808137567936708,345.9309598673595,50.59640937687355,70.27650835972395,71.34036299745348,181.24599693866807,303.4078245897089,93.55752355505618,273.4415299597413,1e92e19563b32f2e5f68e738578bcbdf.jpg
5,283.1954051374928,287.4119691793042,296.14701265511553,62.78044293592869,110.62987994612618,173.67878665005486,6.507062140642767,326.295823688412,343.68684008075127,322.9462653185523,357.5267824448724,6.597315570474837,c32b755aaf5a1772c974dbe2ad977b60.jpg
5,162.69624290551624,154.34013927770116,207.8076414137771,151.24879575196871,182.35481243578639,232.40544517857845,9.694161034234318,137.86929523783232,266.176362625247,329.89949429359984,153.90816586351366,309.7794202907366,a2f0b66195e9b843ded85547a81efe97.jpg
5,174.07937928595322,162.73817962838723,229.73001083202945,139.43544518934002,246.73064487081473,250.93742298546016,7.636572215488842,240.3595141772916,242.20407401492872,215.53767779197437,300.45854368375933,302.6609127216738,3a04e64a5cbbb00f0ed1dd59dff3d02f.jpg
3,198.93995574985868,189.25185572517847,38.79331170722037,335.07419263297606,169.3620713635978,167.20582166373669,22.004184774762113,302.5607713581064,307.5478620043639,293.8059435184577,193.55659538654015,206.54819906466517,598be3d26341346d128f4444ae53e73a.jpg
4,124.31369711248584,94.69647199170544,22.869683909816878,343.5671603887268,319.13356433110397,315.8912992961317,35.882137246204216,37.29666744973895,44.124469219634875,216.28067110072413,58.7565407538381,43.67549871668304,2cf035c918da94e512174539f88744c9.jpg
3,213.95905981967627,178.19556574706803,173.4610379170386,39.0269168604325,177.7807395356141,356.82993398697937,180.15740559167324,123.33979702991599,128.28784821125387,121.05676907944634,115.06791209710937,242.92415302875952,f605a3143950b92cc39589fba73b4c4b.jpg
2,239.44403572449227,105.2464247909026,9.181640324897106,6.256041090308351,321.57181228695714,28.837718871168402,42.56119229669365,114.33158893694325,246.93738354086892,316.7357045889284,325.7625372231425,43.82486676276063,9d6bc87c7ae4e6e0457e257074fa30e4.jpg
4,171.7280547556368,172.3291241801198,72.99180991482156,283.0572014546602,173.55252276072537,174.1761466953137,348.12479620048254,170.6121688646158,169.38324794945137,37.17939243177618,112.27971569669512,112.360856526606,d113874d26a6ea8133c31ece45df9a0a.jpg
1,165.3279640033752,172.82395107257187,0.5674601357190746,0.8234233516906843,308.46974654002423,28.94528010778702,44.882830880075076,183.19545269057815,299.90825311767964,280.3037578266383,202.73137463998992,49.806876529138506,e19d67cd6659ace8938fd8a11a2570c3.jpg
0,179.25468780420385,171.10132891289797,161.66748564868345,195.57998136343198,239.17747183244987,184.73022751001116,358.0308112982537,120.14583271420443,220.26977248998887,281.70814263340117,141.52046691944537,217.47449498205123,69f4e9a72395498a0a396926d50c4ae5.jpg
4,281.82526288089224,265.2010189485328,285.9407614824204,75.76982874485152,171.0823193245094,173.22784003388648,357.19313021483026,179.48973936913688,178.94744005830592,147.65255650055798,202.51806091108014,205.54342402437024,a03207600b23a18a230988c412df5b81.jpg
4,33.690067525979785,150.25511870305778,123.69006752597979,139.4282088433833,186.5030559448817,192.80426606528675,236.30993247402026,176.09950625761812,353.11827636936306,274.5739212599009,181.13885022801657,8.759700962566228,52ffe49263c72f70134a6b31b08edcd9.jpg
4,190.93255387402277,190.99798031415892,161.81597999399267,190.37175402021893,98.55450777351744,104.85709720142678,5.248835096870793,289.60722485264046,282.00382088529386,116.565051177078,238.51370670581156,236.9398606886544,5fdd65293df46dc8f3184b2cd97348a0.jpg
0,187.6479968985004,177.4968602204151,89.07438341470619,276.86254762392974,177.44811638632993,184.84482587941753,354.7029518954032,317.4581099175088,353.2785263811825,125.13419305691562,268.6144012870594,314.44909602078144,b3fa05df38485951ea2b41c44ce2a30c.jpg
4,180.2137892298771,101.05284343569838,147.8160216483175,229.47959140305736,331.5456082077782,334.4142684772615,31.54118604765633,20.915776226811516,21.721050801997308,30.529705899934104,70.7765833439348,74.52123868617902,ce1bf40e5c19ac6973ddaa3a21c30911.jpg
1,170.52610756201997,201.71764378651028,355.9288738063406,356.48054696450464,84.31086863431958,26.195468860912104,348.08485292873496,320.21688903183446,237.41992250404238,61.144338780283476,86.40059884827267,292.83365417791754,6e65ef3a1e0961b402e7cbb85d141dc4.jpg
4,159.44395478041653,160.44519447253427,356.0227455558897,37.03201138324092,281.9236357921393,227.3373058591238,63.88765573817857,126.40132296969539,168.20037193285057,262.95921275292307,163.07248693585296,251.4254758636173,890c68071f4fb73d808f4e91bbb05a67.jpg
4,148.38319475696085,248.9076604941725,106.78909509015426,60.395549253995114,174.12472582206743,179.7537949736009,154.72630686183595,165.88109782618824,317.783664107396,321.971665682592,137.73906934769855,344.03741411555836,9f7c91fccc758892240039893652ea8c.jpg
0,171.4127233256126,188.01481925115024,113.61474279367928,76.07903963507925,185.78084595061375,193.10159161069328,170.32289190897728,188.55381033730762,291.37062226934324,302.5315475990216,159.77711127930843,356.8996140149862,2c5cced78dda59167f708da77d2bfc47.jpg
0,168.11134196037204,186.00900595749454,97.96655632969309,102.87500155961247,185.60398544253644,175.31513339187353,173.65980825409008,158.35487502243288,89.74097925321615,330.443118076953,123.54328842396552,126.36681325570011,a395fbb19094a49c35a536406b863aab.jpg
3,188.14020208602972,208.041008624115,169.3915550112215,188.56788023587313,46.69426935240801,45.56033205756769,338.5546515404326,301.8384739841397,307.6505155359981,351.02063561168245,230.44678838119816,228.09452496983042,2991bfe54bcb6c5ad738e423e36c1633.jpg
3,189.36510496965684,222.38489392709224,0.2716827743972229,35.79088462446267,179.08156622562566,183.33092785975526,59.843813639829186,113.80435383169046,113.63862279602682,266.52920129879413,125.20675414466214,157.22728317988236,1c6f52191d2ca2039e2801e652b54f13.jpg
1,168.59162126630756,171.39955672232654,10.75796708839,357.6807136705083,329.573528293726,18.655747688860828,35.85359020279793,58.13402230639632,301.64827289975597,315.05196558002314,41.43283551721629,25.812193332191498,89de2965040edfda381533e4725d1bec.jpg
5,176.53911222159076,171.36976048614466,50.4422365477738,318.60703233693056,63.78935652031083,63.82789123825904,11.850825298501698,133.64319658972394,129.90633415556584,215.3693197330541,7.119236347337229,9.527575083526694,db3ded0162d348bce9d15ffffa748946.jpg
1,297.1364871157684,62.0456473863995,40.29980875898699,49.15110922602616,313.20586068688766,48.053813212696845,88.92578171176275,81.71232892175468,293.84017487116745,332.5909027164558,261.3279235776741,187.96175089100808,de53c608e4fa04cc217809aca569edcf.jpg
4,52.126904370106274,185.0192617006652,169.10639175765743,92.85080107960897,177.54767838023693,182.77520673850933,221.36030119131178,175.84518831753556,291.16525422420557,311.97073473447597,186.78731860698403,342.1290515914943,eaa46cec08feb96af62374cb2d314367.jpg
0,169.1111628682478,187.26324474058453,36.5909266600649,178.08996801945634,180.2443302013141,145.27497380227936,219.12221724396213,103.48190469586308,215.3056507426106,322.5702454605954,14.001904225404699,197.32787412255317,c7ab323a21d086d3ec0b12de46cf447f.jpg
2,180.8692219397738,176.62055655473506,12.068412242587323,11.526498884885275,335.234475147333,17.261577521295152,43.45013992894252,117.86858100510999,252.73842247870485,317.5327947184032,37.941456862678145,301.8093892877931,9d1381b8e08a76a5835a291ff79721fa.jpg
0,266.8785281630554,266.3639471982427,206.85174368495834,148.15140783636303,186.9994776022333,186.52991217673525,351.732333013389,297.61593051777527,297.5059371944296,216.2717035864177,294.95244613555775,294.8129629690723,afdface117217ef1aa7c7842a680e4df.jpg
